일련번호,이름,생년,생월,생일,성별,나이,거주시도,휴대폰,학력,혼인여부,주거형태,직업종류코드,직업종류,월소득액,고객등급코드,월 카드 이용 총 금액,신용카드 일시불 이용금액,신용카드 할부 이용금액 합,총 대출 금액,신용등급,개설 카드 개수
7298,환순영,1941,1,18,여,78,경기도,010-3223-2282,대졸,재혼,가족소유,3,자영업,319096280,1,330000,172000,29000,72560000,7,9
7299,민율성,1979,11,7,남,40,부산광역시,010-7737-0267,초대졸,이혼,자가소유,0,NULL,402997634,0,270000,143000,22000,73620000,10,6
7300,내무현,2007,9,2,남,12,울산광역시,010-8711-2981,박사,사별,가족소유,3,자영업,392933730,0,250000,134000,18000,74360000,9,9
7301,종영희,1988,2,11,남,31,경기도,010-6788-0673,대졸,비혼,전세,1,회사원,227694780,0,280000,152000,21000,74560000,3,8
7302,석유미,1973,5,21,여,46,경기도,010-4289-5030,중졸,사실혼,전세,0,NULL,299142205,1,280000,154000,24000,74860000,10,1
7303,초영희,1956,1,23,남,63,서울특별시,010-5068-0804,대졸,사실혼,월세,4,계열사직원,395163844,0,280000,158000,19000,74890000,7,5
7304,길선화,1944,8,6,남,75,부산광역시,010-2145-2928,중졸,사실혼,가족소유,6,주부,354151708,2,280000,162000,20000,75560000,3,6
7305,기선빈,1978,11,18,남,41,경상남도,010-9359-7141,초대졸,사별,전세,0,NULL,434134830,2,300000,167000,22000,75830000,8,6
7306,춘하라,2009,10,30,남,10,대전광역시,010-3583-0937,대졸,재혼,자가소유,3,자영업,50613152,0,290000,161000,20000,75870000,6,2
7307,송소라,1968,6,8,여,51,대구광역시,010-9051-9180,박사,사실혼,월세,3,자영업,52333301,0,320000,177000,31000,76400000,7,0
7308,승유정,1979,3,5,여,40,충청남도,010-8785-3561,석사,사실혼,자가소유,6,주부,306167271,3,310000,175000,28000,76900000,5,6
7309,목병헌,1937,7,23,남,82,강원도,010-7331-9898,초졸,사실혼,가족소유,6,주부,412166112,2,290000,162000,26000,77340000,4,5
7310,영경완,1975,4,17,여,44,세종특별자치시,010-8206-6895,중졸,미혼,가족소유,6,주부,27728029,1,310000,176000,21000,77870000,2,9
7311,요승탁,1936,10,29,남,83,울산광역시,010-0770-6920,박사,비혼,전세,6,주부,55535288,1,280000,164000,18000,78040000,2,2
7312,춘경완,1976,11,27,남,43,충청남도,010-4944-1060,박사,사별,가족소유,8,무직,376977210,0,250000,141000,17000,78480000,5,0
7313,간철우,1995,7,16,여,24,서울특별시,010-7681-6273,박사,이혼,자가소유,3,자영업,27756541,0,310000,175000,25000,78350000,5,2
7314,영원준,2006,5,11,여,13,경상북도,010-1786-3463,대졸,사실혼,자가소유,6,주부,360671978,1,350000,217000,20000,77840000,3,0
7315,신준오,1999,12,7,남,20,경기도,010-5738-0921,초대졸,이혼,월세,7,학생,290088055,0,320000,181000,21000,78150000,4,5
7316,옹용덕,1969,4,2,여,50,경기도,010-6112-8007,초졸,이혼,가족소유,8,무직,373561015,0,320000,188000,20000,78130000,9,3
7317,안슬기,2006,6,30,여,13,제주특별자치도,010-4390-9154,박사,이혼,전세,8,무직,121495161,3,350000,198000,23000,78170000,7,3
7318,민찬호,1952,3,4,여,67,강원도,010-6891-9795,석사,재혼,자가소유,8,무직,92371847,0,330000,184000,23000,78310000,9,7
7319,대윤성,2000,10,11,여,19,세종특별자치시,010-4601-4303,초졸,사실혼,월세,8,무직,122985828,0,380000,203000,27000,78080000,3,5
7320,편희진,1996,10,27,남,23,제주특별자치도,010-0704-0989,석사,비혼,전세,0,NULL,182599865,1,320000,174000,26000,78360000,6,9
7321,은수철,1974,4,7,여,45,전라북도,010-1035-4001,박사,사별,가족소유,0,NULL,337431303,2,340000,177000,22000,78790000,2,1
7322,초치홍,1935,1,13,남,84,세종특별자치시,010-0162-2570,석사,재혼,월세,7,학생,457064468,1,210000,86000,14000,65570000,5,1
7323,조태형,1988,3,13,남,31,대전광역시,010-8171-2977,박사,사실혼,가족소유,3,자영업,298077365,2,170000,70000,9000,67790000,10,2
7324,애은혜,1986,4,1,여,33,충청남도,010-2050-4452,초졸,이혼,자가소유,6,주부,174265572,1,160000,66000,8000,68140000,1,3
7325,승지완,2002,12,24,남,17,제주특별자치도,010-0815-3504,석사,기혼,전세,6,주부,314276528,0,180000,76000,8000,68230000,2,6
7326,두로운,1937,11,4,남,82,서울특별시,010-2051-1464,석사,기혼,전세,3,자영업,311175937,0,180000,73000,8000,68720000,5,3
7327,후채리,1963,2,9,여,56,광주광역시,010-7366-4119,대졸,사실혼,가족소유,3,자영업,317425260,1,190000,80000,8000,68540000,1,0
7328,요찬호,1973,11,13,남,46,경상남도,010-0333-9043,석사,사실혼,가족소유,8,무직,309446461,0,180000,77000,10000,68630000,2,7
7329,증경헌,1997,5,13,여,22,전라남도,010-1431-3457,석사,비혼,가족소유,3,자영업,139961736,1,180000,78000,9000,68670000,9,2
7330,태아리,1950,10,24,여,69,경상남도,010-7667-4993,박사,비혼,자가소유,8,무직,156159449,0,190000,78000,9000,68830000,8,4
7331,기영리,1962,4,25,여,57,경기도,010-8405-8015,초대졸,미혼,가족소유,0,NULL,120136024,0,190000,79000,10000,69190000,8,5
7332,위윤성,1970,10,22,남,49,강원도,010-0459-7877,중졸,기혼,전세,0,NULL,408579696,0,190000,79000,10000,69400000,3,6
7333,왕광수,1955,4,26,남,64,충청북도,010-0751-6763,석사,사실혼,가족소유,1,회사원,466361598,0,190000,78000,8000,69670000,1,3
7334,위상현,1951,5,11,여,68,서울특별시,010-4824-9501,초대졸,미혼,자가소유,6,주부,396141656,1,190000,80000,9000,69860000,4,1
7335,태기쁨,1988,3,30,여,31,제주특별자치도,010-5317-7680,초대졸,사별,가족소유,3,자영업,287810762,1,180000,78000,7000,69790000,4,3
7336,하희진,1965,8,19,여,54,인천광역시,010-7558-8315,초대졸,비혼,자가소유,0,NULL,467315480,0,160000,68000,8000,69850000,5,3
7337,야병헌,2001,6,22,남,18,경기도,010-2961-4566,초졸,이혼,전세,0,NULL,291760804,0,200000,81000,10000,69870000,8,6
7338,근종욱,1968,1,30,여,51,경기도,010-0355-5505,석사,사실혼,전세,0,NULL,290108174,0,190000,78000,9000,69850000,9,8
7339,초정태,1990,8,22,남,29,광주광역시,010-0715-7102,박사,기혼,월세,7,학생,244712655,0,200000,84000,8000,69790000,8,4
7340,난은경,2006,5,16,남,13,전라북도,010-8851-0796,초졸,비혼,자가소유,8,무직,277182756,0,190000,82000,10000,69810000,9,8
7341,서신욱,1961,12,6,남,58,세종특별자치시,010-4520-8976,대졸,비혼,자가소유,1,회사원,460126220,0,200000,82000,11000,69610000,6,3
7342,갈하람,1973,5,21,남,46,인천광역시,010-5602-2875,초대졸,미혼,월세,8,무직,35218860,0,190000,82000,8000,69500000,10,7
7343,단승호,1944,10,2,여,75,광주광역시,010-9384-6664,초졸,재혼,자가소유,0,NULL,337235639,3,210000,87000,12000,69510000,5,2
7344,김효신,1947,7,13,여,72,울산광역시,010-8377-5457,대졸,이혼,전세,8,무직,41987792,1,200000,80000,11000,69750000,3,7
7345,류세현,2000,12,17,여,19,전라남도,010-2838-0564,초졸,기혼,전세,8,무직,413663467,1,200000,81000,10000,69510000,1,4
7346,탄율성,1999,5,17,남,20,전라남도,010-2688-9382,중졸,비혼,월세,1,회사원,268586359,0,390000,216000,11000,147750000,6,2
7347,윤미화,1966,4,11,남,53,전라북도,010-1452-6920,초대졸,기혼,월세,8,무직,40330928,0,260000,139000,2000,153530000,5,9
7348,포나리,1951,4,22,여,68,제주특별자치도,010-3914-0525,초대졸,비혼,전세,7,학생,119914476,2,240000,125000,1000,156610000,8,5
7349,권대종,1986,12,29,남,33,대전광역시,010-9908-5213,석사,사별,전세,6,주부,36153528,2,280000,145000,2000,159460000,9,6
7350,표윤재,1955,11,24,여,64,서울특별시,010-6979-6462,박사,비혼,가족소유,3,자영업,99417301,0,280000,146000,4000,160320000,10,2
7351,호영철,1952,9,28,여,67,광주광역시,010-8851-5396,초대졸,미혼,전세,6,주부,46785752,1,290000,163000,3000,159180000,1,8
7352,양미경,1980,6,4,남,39,서울특별시,010-2167-5686,초대졸,기혼,자가소유,3,자영업,311783477,2,270000,148000,4000,159100000,2,2
7353,승강현,2010,6,24,여,9,경기도,010-3575-7724,초졸,사별,가족소유,0,NULL,368199017,3,280000,154000,4000,156800000,3,5
7354,김예영,1993,11,8,여,26,경상남도,010-7363-0323,대졸,이혼,자가소유,8,무직,59309891,0,280000,148000,11000,157780000,3,1
7355,채아란,1983,10,18,남,36,전라남도,010-5767-7130,중졸,이혼,전세,7,학생,100930750,1,290000,162000,10000,157170000,2,2
7356,군로운,1971,4,19,여,48,대전광역시,010-5839-8127,초대졸,사실혼,전세,3,자영업,30198183,2,260000,152000,3000,157490000,10,9
7357,천현정,1969,3,12,여,50,광주광역시,010-8336-3913,초대졸,재혼,월세,3,자영업,388071551,0,240000,135000,3000,158320000,5,6
7358,위원준,2011,12,3,남,8,전라북도,010-5858-3410,초대졸,기혼,전세,6,주부,294033820,0,250000,146000,7000,161240000,4,8
7359,가희관,1942,6,10,여,77,경상북도,010-4977-2269,초대졸,기혼,월세,0,NULL,202008795,0,260000,165000,8000,165850000,6,2
7360,사승기,2009,12,22,남,10,제주특별자치도,010-8045-8163,중졸,사별,전세,3,자영업,271319674,0,240000,141000,0,158000000,3,9
7361,황수완,1947,5,6,남,72,부산광역시,010-8321-1281,초졸,미혼,전세,6,주부,13888689,0,260000,148000,0,159810000,3,4
7362,경기석,1959,12,26,여,60,제주특별자치도,010-8664-1264,중졸,사실혼,가족소유,8,무직,385343607,0,260000,159000,0,159350000,6,2
7363,정명철,1965,5,18,여,54,부산광역시,010-0607-9802,대졸,미혼,전세,7,학생,397997911,0,270000,165000,0,156240000,7,9
7364,천주혁,1972,2,8,여,47,대전광역시,010-0261-3622,석사,사별,가족소유,3,자영업,411124050,0,270000,169000,2000,160490000,4,7
7365,기준태,1946,12,16,여,73,경기도,010-3667-8865,초졸,사실혼,가족소유,3,자영업,380288741,2,290000,180000,3000,157660000,9,7
7366,모신욱,2003,4,19,남,16,강원도,010-1689-5382,중졸,이혼,전세,3,자영업,16087165,0,290000,180000,0,158390000,8,8
7367,임윤성,1964,8,8,여,55,세종특별자치시,010-0426-3178,초대졸,비혼,전세,8,무직,338443333,0,320000,193000,3000,157670000,1,0
7368,진원준,2001,11,10,남,18,광주광역시,010-3738-9683,초대졸,비혼,자가소유,6,주부,325011962,1,300000,177000,2000,158270000,2,6
7369,서수완,1970,3,14,남,49,경상남도,010-9587-7746,석사,사실혼,자가소유,6,주부,28334090,0,290000,176000,1000,156160000,10,6
7370,학종수,1995,7,19,여,24,전라북도,010-7580-7632,초대졸,사별,가족소유,3,자영업,377084343,1,190000,70000,33000,87710000,6,3
7371,우연성,1982,2,9,여,37,서울특별시,010-3014-5645,초졸,사실혼,월세,0,NULL,191513981,1,130000,45000,18000,59320000,10,5
7372,서기석,1959,12,29,남,60,제주특별자치도,010-9726-8521,박사,사실혼,가족소유,8,무직,192124229,1,120000,52000,22000,59260000,3,5
7373,은신호,1999,12,10,여,20,대구광역시,010-4338-3452,석사,사실혼,자가소유,3,자영업,439965402,0,130000,51000,20000,59440000,6,8
7374,팽세훈,1944,1,12,남,75,경상북도,010-5030-0893,초졸,사실혼,전세,3,자영업,302083700,0,120000,46000,21000,60670000,4,6
7375,도대종,2006,1,12,남,13,전라남도,010-2440-8924,초대졸,미혼,월세,7,학생,133523150,0,120000,37000,19000,67990000,6,0
7376,문기훈,1973,1,20,여,46,경상북도,010-1177-1024,대졸,미혼,가족소유,8,무직,18295691,0,130000,38000,22000,68150000,2,9
7377,최무현,1962,1,14,남,57,서울특별시,010-4800-5631,석사,이혼,가족소유,7,학생,432216855,0,120000,47000,22000,68600000,6,6
7378,평민율,1960,6,16,남,59,전라남도,010-5912-7036,석사,사실혼,월세,6,주부,222116469,0,120000,39000,22000,70860000,2,9
7379,차선빈,2010,3,25,여,9,경기도,010-7241-1732,석사,이혼,가족소유,8,무직,136101745,1,130000,39000,31000,69320000,6,5
7380,사동인,1997,4,8,남,22,경기도,010-9634-6434,초졸,재혼,월세,3,자영업,385184492,0,120000,35000,26000,72870000,9,4
7381,애현승,1999,2,28,남,20,전라남도,010-2152-4945,대졸,비혼,가족소유,8,무직,432446975,0,120000,35000,25000,74220000,7,4
7382,천동인,1988,8,27,남,31,대전광역시,010-0489-8869,중졸,이혼,전세,1,회사원,277331297,0,120000,36000,25000,73840000,5,3
7383,기흥민,1968,8,10,남,51,충청북도,010-1692-9019,석사,기혼,전세,6,주부,55495921,1,130000,37000,21000,81100000,8,2
7384,상아리,1976,5,13,남,43,경상남도,010-6512-9276,박사,사실혼,전세,3,자영업,385898731,0,110000,31000,17000,77270000,6,4
7385,애정순,1960,11,28,남,59,경기도,010-4791-9725,초졸,이혼,자가소유,3,자영업,106359575,0,130000,37000,24000,75430000,10,6
7386,평영실,1980,7,12,여,39,인천광역시,010-2330-1078,초졸,사별,월세,8,무직,469697557,0,130000,44000,20000,74990000,2,8
7387,좌별빛,1947,5,4,여,72,경기도,010-7206-8784,초졸,사실혼,전세,4,계열사직원,43554317,0,130000,51000,26000,73910000,7,4
7388,전은혜,1966,10,26,남,53,대구광역시,010-0123-5515,초졸,재혼,가족소유,3,자영업,473646202,0,110000,39000,26000,72170000,5,6
7389,담동인,1994,10,12,여,25,제주특별자치도,010-7366-6231,중졸,미혼,자가소유,0,NULL,211452392,0,110000,37000,27000,68440000,7,4
7390,담준태,1962,7,23,남,57,광주광역시,010-0726-6282,중졸,재혼,월세,0,NULL,375274999,2,100000,38000,26000,64780000,6,8
7391,필효신,1971,9,27,여,48,경상북도,010-8728-7557,초졸,비혼,자가소유,7,학생,446819262,0,120000,34000,29000,66540000,8,0
7392,인승희,1977,2,21,남,42,충청북도,010-0363-2426,석사,이혼,자가소유,3,자영업,418564054,0,110000,33000,29000,64400000,2,7
7393,허윤주,1939,11,5,여,80,울산광역시,010-5249-4347,초대졸,이혼,가족소유,8,무직,255981318,0,130000,37000,24000,64470000,8,6
7394,문정심,1942,11,22,남,77,전라남도,010-8198-5131,초대졸,기혼,자가소유,1,회사원,54086938,0,78560000,19000,20000,57500000,1,1
7395,판나리,1954,9,4,여,65,인천광역시,010-6360-8024,대졸,기혼,전세,8,무직,346817924,0,76420000,10000,10000,55940000,5,6
7396,종용석,1997,7,13,남,22,강원도,010-5671-2228,박사,미혼,월세,3,자영업,125603894,0,80070000,3000,6000,60070000,1,5
7397,궉유정,1941,10,26,남,78,경기도,010-6191-8184,대졸,사실혼,월세,1,회사원,264001082,1,78400000,6000,5000,57610000,1,7
7398,용나연,1949,4,24,여,70,울산광역시,010-9170-0983,박사,비혼,월세,8,무직,412592247,0,77560000,7000,6000,57650000,3,5
7399,아월예,1943,11,27,여,76,경기도,010-8538-7333,대졸,이혼,가족소유,6,주부,349896365,0,73870000,5000,10000,54200000,7,8
7400,매건호,2011,9,7,남,8,제주특별자치도,010-5667-4637,박사,사별,전세,7,학생,198942008,0,74350000,8000,9000,54580000,9,6
7401,맹준혁,1975,12,20,남,44,전라남도,010-3829-4674,석사,재혼,전세,7,학생,29584041,1,79030000,9000,11000,58950000,4,9
7402,태영철,1999,5,31,남,20,광주광역시,010-3904-3763,석사,기혼,가족소유,6,주부,130909003,1,73450000,5000,8000,53790000,8,2
7403,공의철,2008,4,6,남,11,제주특별자치도,010-9729-2779,박사,재혼,자가소유,5,군인,496828921,0,65000000,8000,9000,56000000,9,6
7404,운하라,1950,12,6,여,69,서울특별시,010-0854-8763,석사,사실혼,자가소유,0,NULL,446903251,2,63190000,8000,8000,54720000,8,0
7405,윤은경,1991,12,3,여,28,울산광역시,010-4980-8464,석사,기혼,월세,0,NULL,130296005,0,66690000,9000,9000,55890000,10,3
7406,즙태일,1981,5,9,남,38,대구광역시,010-1181-0975,중졸,미혼,가족소유,1,회사원,64362943,0,67460000,6000,12000,55390000,7,3
7407,도혜승,2012,1,22,남,7,서울특별시,010-5466-2597,박사,미혼,전세,8,무직,298234432,2,69430000,7000,8000,53890000,6,9
7408,초찬호,1949,12,20,남,70,전라북도,010-8391-9222,박사,재혼,자가소유,0,NULL,356999542,0,69200000,5000,16000,54410000,1,5
7409,현승희,1939,8,6,남,80,경상남도,010-2119-3595,박사,재혼,자가소유,8,무직,461679494,0,68240000,14000,19000,54770000,8,0
7410,간경완,1951,5,2,여,68,충청북도,010-6566-9930,중졸,미혼,자가소유,8,무직,253751335,0,72300000,5000,17000,57470000,8,2
7411,편무현,2004,11,2,여,15,대구광역시,010-0764-7943,초졸,기혼,월세,6,주부,486863381,0,73590000,12000,15000,57020000,8,4
7412,성미현,1959,8,6,여,60,대구광역시,010-8925-9932,초졸,이혼,월세,0,NULL,294571768,1,74320000,15000,19000,55960000,10,1
7413,뇌영희,1962,1,27,남,57,서울특별시,010-8398-9924,중졸,기혼,전세,6,주부,208731625,0,74190000,11000,13000,56690000,5,6
7414,민정심,1996,1,26,남,23,제주특별자치도,010-4107-1142,대졸,사실혼,자가소유,0,NULL,150300812,1,76100000,13000,11000,58950000,5,1
7415,천영록,1973,9,22,남,46,대전광역시,010-8477-5034,박사,이혼,월세,6,주부,425349126,0,74030000,15000,11000,56740000,4,1
7416,필순호,1967,3,23,여,52,전라북도,010-3757-0843,초졸,재혼,자가소유,3,자영업,454172506,0,76230000,10000,11000,59300000,8,6
7417,은수완,1953,3,15,여,66,경기도,010-2375-9245,초졸,사별,전세,0,NULL,34266058,1,79500000,10000,11000,61800000,2,7
7418,고천희,1944,6,4,남,75,충청남도,010-8234-4768,초대졸,기혼,가족소유,2,전문직,316488099,2,111510000,27000,8000,55820000,1,2
7419,문인권,2009,11,14,남,10,제주특별자치도,010-9255-5069,석사,사별,가족소유,6,주부,308928862,0,137320000,8000,4000,64360000,10,1
7420,화민종,1973,4,10,남,46,전라남도,010-9458-4170,초졸,재혼,가족소유,8,무직,314526137,0,134950000,12000,5000,63080000,6,8
7421,차동인,1935,5,3,여,84,전라남도,010-7492-1520,초졸,이혼,가족소유,8,무직,184837404,0,134120000,7000,8000,64160000,9,4
7422,뇌성혁,1947,3,2,남,72,광주광역시,010-4267-5881,초졸,비혼,자가소유,3,자영업,122779697,0,112170000,7000,4000,50140000,2,7
7423,공재연,1944,3,1,남,75,경기도,010-6067-8876,중졸,사별,월세,2,전문직,392348959,0,111620000,12000,2000,49860000,7,9
7424,편희섭,1993,11,24,남,26,충청남도,010-2259-4095,석사,미혼,전세,0,NULL,194822131,0,113120000,8000,9000,50300000,10,9
7425,소유성,2013,6,22,여,6,광주광역시,010-3548-5890,석사,사실혼,자가소유,0,NULL,113116115,0,114780000,8000,4000,50130000,6,7
7426,모문량,2010,4,19,여,9,강원도,010-7445-3513,초졸,재혼,가족소유,6,주부,325622753,0,115750000,8000,6000,50120000,3,8
7427,궁상철,2000,11,9,여,19,경기도,010-9864-9488,초대졸,기혼,월세,3,자영업,217153282,3,120700000,12000,3000,50300000,10,1
7428,곽월영,1988,7,18,남,31,세종특별자치시,010-2143-5528,석사,비혼,월세,2,전문직,108114726,2,116350000,10000,5000,44510000,1,5
